SITE;Original ID;CID;RAG.TREATMENT;RAG.ORDER;INGFIRST;RAG.LOCAL1;RAG.DISTANT1;RAG.SELF2;RAG.DISTANT2;RAG.ORDER2;INGFIRST2;RAG.DISTANT3;RAG.OUTGROUP3;RAG.SELF4;RAG.OUTGROUP4;GA1;GA2;GA3;HONEST13;HONEST;DG.TREATMENT;DG.ORDER;ORDCODE;DIDRAG;DG.LOCAL1;DG.DISTANT1;DG.SELF2;DG.DISTANT2;DG.DISTANT3;DG.OUTGROUP3;DG.SELF4;DG.OUTGROUP4;GA1;GA2;GA3;DG.HONEST;SEX;AGE13;AGE;FAMILY;CHILDREN;FORMALED;HOUSEHOLD;MAT1;MAT2;MAT3;MAT4;BGPUNISH;BGSTLIMP;BGLIEIMP;BGMURDIMP;BGFEEL;BGSEE;BGREWARD;BGDIE;LGPUNISH;LGSTEALIMP;LGLIEIMP;LGMURDIMP;LGFEEL;LGSEE;LGREWARD;LGDIE;POLEVAL;CORELEMO;INGREMO;OUTGREMO;CORELSIM;OUTSIM
Kananga;1152;1425;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;the sharing of life;sharing;NA;0;0;20;20;1;0;12;1;1;1;1;1;1;4;4;3;1;1;1;1;1;2;1;2;0;1;1;1;-1;5;5;1;-1;2
Kananga;1153;1426;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;gambling;sharing;NA;0;1;49;49;2;7;12;10;1;1;1;1;0;0;0;0;1;1;2;1;1;0;0;0;1;1;1;0;-1;5;5;5;2;2
Kananga;1154;1427;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1423;1;0;3;7;8;2;5;5;8;2;the card game;social assistance;NA;0;0;34;34;2;3;15;7;1;1;1;1;1;2;2;3;1;1;3;1;0;0;0;0;0;0;0;0;-1;3;4;4;1;1
Kananga;1155;1428;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;4321;4;0;9;1;10;0;8;2;9;1;the game of money;game of six;NA;0;0;35;35;2;5;6;6;1;1;1;1;0;2;1;1;1;1;3;0;0;0;0;0;0;0;0;0;-1;2;3;5;0;0
Kananga;1156;1429;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2341;2;0;5;5;5;5;5;5;5;5;coin flip game;catch nigo;NA;0;0;28;28;2;3;10;5;1;1;1;1;1;2;1;2;1;1;2;1;0;2;0;0;0;0;0;0;1;5;5;3;1;-1
Kananga;1157;1430;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;sharing discert;love;NA;0;1;23;23;2;2;12;11;1;1;1;1;0;2;1;1;1;1;1;1;0;0;0;0;0;0;1;0;0;5;5;5;2;2
Kananga;1158;1431;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;game sharing;welfare;NA;0;1;52;52;2;8;11;10;1;1;1;1;1;4;1;4;1;1;3;1;0;0;0;0;0;0;0;0;-2;1;5;1;2;-1
Kananga;1159;1432;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2341;2;0;5;5;5;5;5;5;5;5;coin flip game;the rational sharing;NA;0;0;52;52;2;10;6;9;1;1;1;1;1;2;2;2;1;1;2;1;1;2;2;2;1;1;2;0;-1;5;3;4;1;-1
Kananga;1160;1433;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;game of money;help people;NA;0;1;83;83;5;8;15;8;1;1;1;1;1;4;3;3;1;1;3;1;1;1;1;0;0;0;0;0;-1;3;2;5;1;-1
Kananga;1161;1434;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;game of six;game tent;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;59;59;2;6;10;12;1;1;1;1;1;2;1;1;1;1;3;1;0;0;0;0;0;0;0;0;1;5;3;3;1;-1
Kananga;1162;1435;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;game of six;game of luck;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;24;24;2;1;11;3;1;1;1;1;1;1;1;1;1;1;2;1;0;0;0;0;0;0;0;0;2;2;2;2;1;-1
Kananga;1163;1436;0;21;0;13;17;20;10;43;0;14;16;22;8;coin flip game;the equitable sharing;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;49;49;2;7;12;9;1;1;1;1;1;1;1;3;1;1;2;1;1;1;2;2;1;1;2;0;0;5;4;1;1;-1
Kananga;1164;1437;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;game of hope;sharing;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;41;41;2;5;12;7;1;1;1;1;1;4;2;4;1;1;3;0;1;1;4;2;0;0;0;0;1;2;3;5;1;0
Kananga;1165;1438;0;21;0;15;15;15;15;43;0;15;15;15;15;sharing money;love of neighbor;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;60;60;5;7;2;2;1;1;1;1;0;1;1;1;1;1;3;0;0;0;0;0;0;0;0;0;1;1;5;4;1;-1
Kananga;1166;1439;0;21;0;14;16;29;1;34;1;12;18;16;14;the game of money;the reconnaisance;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;30;30;2;4;6;6;1;1;1;1;0;0;1;0;1;1;3;0;0;0;0;0;0;0;0;0;1;1;3;4;1;-1
Kananga;1167;1440;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;the game coin flip game;coin flip game;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;42;42;2;0;6;6;1;1;1;1;0;0;0;0;1;1;2;1;1;1;1;1;0;1;1;1;-2;2;5;1;2;-1
Kananga;1168;1441;0;12;1;18;12;15;15;43;0;NA;NA;15;15;mundele;a subsidy for indigents;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;22;22;2;4;4;6;1;1;1;1;1;2;2;2;1;1;2;1;1;1;1;1;0;0;0;0;-1;5;4;3;1;-1
Kananga;1169;1442;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;game of six;game of six;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;42;42;2;5;9;10;1;1;1;1;1;3;3;3;1;1;1;1;0;0;0;0;0;0;0;0;1;5;5;5;2;-1
Kananga;1170;1443;0;21;0;10;20;21;9;43;0;18;12;13;17;the game reminds me of the game of six;the probability of winning;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;26;26;1;0;17;7;1;1;1;1;1;0;3;3;1;1;3;1;0;0;0;0;0;0;0;0;-2;3;4;3;1;1
Kananga;1171;1444;0;21;0;13;17;18;12;34;1;19;11;18;12;coin flip game and mundele;exchange of currencies;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;20;20;1;0;12;12;1;1;1;1;1;2;2;2;1;1;2;1;1;2;2;1;1;1;2;0;0;5;3;3;1;-1
Kananga;1172;1445;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;the joy of sharing with others;joy;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;18;18;1;0;7;2;1;1;1;1;0;1;1;1;1;1;2;1;0;1;1;1;0;1;0;0;1;5;5;5;1;2
Kananga;1173;1446;0;21;0;12;18;17;13;43;0;13;17;16;14;the game reminds me of the richness shared;the economic sharing;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;25;25;2;1;12;3;1;1;1;1;1;2;2;3;1;1;2;1;0;0;0;0;0;0;0;0;-1;4;4;2;1;1
Kananga;1174;1447;0;21;0;15;15;17;13;43;0;15;15;19;11;mbadi;free gift;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;30;30;2;3;8;6;1;1;1;1;1;1;0;2;1;1;2;1;1;1;1;0;1;0;2;0;0;5;3;4;1;0
Kananga;1175;1448;0;21;0;15;15;14;16;34;1;17;13;17;13;the game of money;the love of money;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;31;31;2;2;7;6;1;1;1;1;0;1;0;0;1;1;3;1;0;0;0;0;0;0;0;0;1;1;4;2;1;-1
Kananga;1176;1449;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;happiness;sharing;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;42;42;2;8;7;10;1;1;1;1;1;1;4;4;1;1;3;1;1;2;1;2;1;1;1;0;2;5;1;3;1;-1
Kananga;1177;1450;0;12;1;20;10;20;10;34;1;13;17;21;9;coin flip game, lottery;the equal sharing;NA;1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;33;33;2;3;15;5;1;1;1;1;1;1;2;2;1;1;2;1;1;2;2;3;1;1;2;0;-2;2;3;4;1;-1
Kananga;1178;1451;0;21;0;NA;NA;13;17;43;0;21;9;18;12;mundele;the kanangais awareness;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;38;38;2;3;6;8;1;1;1;1;0;2;2;1;1;1;2;1;0;2;2;3;1;1;2;0;-2;4;5;2;1;-1
Kananga;1179;1452;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;game of six;welfare;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;57;57;2;4;1;5;1;1;1;1;1;4;2;4;1;1;3;1;1;3;2;2;1;1;1;0;1;2;3;4;1;-1
Kananga;1180;1453;0;21;0;13;17;22;8;43;0;17;13;20;10;the game reminds me of the game of luck;the probability of winning;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;53;53;5;2;5;13;1;1;1;1;1;2;2;3;1;1;3;1;0;0;0;0;0;0;0;0;-1;3;4;3;1;1
Kananga;1181;1454;0;12;1;10;20;12;18;34;1;12;18;16;14;the game of six;the game of love;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;39;39;2;5;7;9;1;1;1;1;0;1;1;1;1;1;3;0;0;0;0;0;0;0;0;0;1;1;3;5;1;-1
Kananga;1182;1455;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;game of six;gambling;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;19;19;1;0;11;3;0;0;0;0;1;1;1;1;1;1;2;1;1;1;0;0;0;1;2;0;0;4;4;4;1;-1
Kananga;1183;1456;0;12;1;19;11;17;13;43;0;21;9;15;15;the game reminds me of the game of chance;the wealth;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;24;24;2;2;6;4;1;1;1;1;1;2;2;3;1;1;3;1;0;0;0;0;0;0;0;0;0;3;4;4;1;1
Kananga;1184;1457;0;21;0;16;14;18;12;43;0;13;17;18;12;the game reminds me of solidarity;the chance;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;22;22;2;3;15;5;1;1;1;1;1;2;2;3;1;1;3;1;0;0;0;0;0;0;0;0;1;3;4;3;1;1
Kananga;1185;1458;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;love game;property division;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;49;49;2;8;4;7;1;1;1;1;1;4;4;4;1;1;3;1;1;1;4;2;0;1;1;0;1;2;4;1;1;-1
Kananga;1186;1459;0;12;1;14;16;12;18;43;0;14;16;15;15;the game of money;the gratitude;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;24;24;2;4;8;6;1;1;1;1;0;1;1;1;1;1;3;0;0;0;0;0;0;0;0;0;1;1;3;5;1;-1
Kananga;1187;1460;0;21;0;17;13;20;10;34;1;12;18;15;15;the game;the gratitude;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;25;25;2;4;7;5;0;0;0;0;0;1;1;1;1;1;3;0;0;0;0;0;0;0;0;0;1;2;3;4;1;-1
Kananga;1188;1461;0;12;1;NA;NA;20;10;34;1;15;15;17;13;the game reminds me of the game called ambula mfumu udia mbonga, which means transport the head so that you win;helping, a kind of spirit;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;33;33;2;4;12;11;0;0;0;0;1;2;3;3;1;1;3;1;0;0;0;0;0;0;0;0;1;4;4;4;1;1
Kananga;1189;1462;0;21;0;11;19;21;9;34;1;NA;NA;20;10;the game reminds me of wealth;the wealth gathered;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;25;25;2;1;10;3;0;0;0;0;1;2;2;3;1;1;3;1;0;0;0;0;0;0;0;0;-2;3;4;4;-1;2
Kananga;1190;1463;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;joy;welfare;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;42;42;2;8;12;10;1;1;1;1;1;4;4;4;1;1;3;0;1;4;4;3;0;1;1;0;0;2;4;5;1;-1
Kananga;1191;1464;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;love;welfare;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;42;42;2;4;10;9;1;1;1;1;1;4;0;0;1;1;3;1;0;2;2;1;0;1;1;0;1;2;4;5;2;-2
Kananga;1192;1465;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;society;aid;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;27;27;2;1;8;8;1;1;1;1;0;0;0;0;1;1;2;1;1;0;0;0;1;1;1;0;-2;4;4;1;1;-1
Kananga;1193;1466;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;the game of six;game of six transformed;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;38;38;2;4;17;7;1;1;1;1;1;3;3;3;1;1;2;1;0;0;0;0;0;0;0;0;0;5;5;5;-1;1
Kananga;1194;1467;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;love;aid;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;52;52;2;5;4;10;1;1;1;1;1;4;4;4;1;1;3;1;0;0;0;0;0;0;0;0;0;1;4;3;0;0
Kananga;1195;1468;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;the drawing game;chance;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;58;58;2;8;15;20;1;0;0;0;1;4;4;3;1;1;3;1;1;1;1;1;0;1;1;0;2;5;5;5;-1;1
Kananga;1196;1469;0;12;1;NA;NA;12;18;43;0;13;17;13;17;the game reminds me of chance;sharing according to luck;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;49;49;2;9;15;13;1;1;1;1;1;2;2;3;1;1;3;1;0;0;0;0;0;0;0;0;0;4;4;3;-1;1
Kananga;1197;1470;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;love;sharing;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;18;18;2;1;6;3;1;1;1;1;1;4;3;4;1;1;3;0;1;2;2;2;1;1;1;0;1;2;5;2;1;-1
Kananga;1198;1471;0;12;1;16;14;15;15;43;0;20;10;17;13;the game of six;love;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;22;22;2;1;12;8;1;1;1;1;0;1;1;1;1;1;3;0;0;1;0;0;0;0;0;0;1;2;4;1;1;-1
Kananga;1199;1472;0;12;1;17;13;17;13;43;0;12;18;20;10;mundele;the happiness of players;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;25;25;2;2;15;4;1;1;1;1;1;1;1;1;1;1;2;0;0;1;2;3;0;1;2;0;-1;5;3;3;1;-1
Kananga;1200;1473;0;12;1;12;18;17;13;43;0;19;11;21;9;the game of money;the love of thy neighbor;NA;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;22;22;2;3;6;5;1;1;1;1;0;1;1;1;0;1;3;0;0;0;0;0;0;0;0;0;1;1;3;4;1;-1
Lovu;1;1920;2;21;0;13;17;19;11;NA;NA;NA;NA;NA;NA;Reminds her of her neighbour;To live in peace and harmony and love your neighbours and to stay good friends;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;50;50;2;2;8;3;1;1;1;1;1;4;4;3;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;-1;3;3;3;-2;NA
Lovu;2;1921;2;12;1;18;12;12;18;NA;NA;NA;NA;NA;NA;That we should Love each other;How we feel about other people;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;44;44;2;2;11;4;0;0;0;0;1;2;2;3;1;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;1;4;5;4;1;NA
Lovu;3;1922;1;21;0;18;12;14;16;NA;NA;NA;NA;NA;NA;Basically it reminded me who is closer to me in real life;Testing honesty and faith;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;24;24;1;0;19;5;0;1;0;0;1;4;1;1;1;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;1;3;4;3;NA;NA
Lovu;4;1923;2;21;0;13;17;19;11;NA;NA;NA;NA;NA;NA;don?t know;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;18;18;1;NA;13;6;1;1;1;0;1;4;2;4;1;1;3;0;NA;NA;NA;NA;NA;NA;NA;NA;0;4;2;2;-1;NA
Lovu;6;1924;2;12;1;17;13;16;14;NA;NA;NA;NA;NA;NA;Nothing much;How I use money;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;31;31;2;2;6;4;1;1;1;1;1;2;3;3;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;1;5;5;5;2;NA
Lovu;7;1925;1;21;0;22;8;13;17;NA;NA;NA;NA;NA;NA;It was just a game;Just played the game;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;42;42;2;2;6;3;0;0;1;0;1;2;4;1;1;1;1;0;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;4;1;NA
Lovu;8;1926;1;12;1;20;10;21;9;NA;NA;NA;NA;NA;NA;From which religion I am from;To know how people believe in their God;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;20;20;1;NA;15;5;1;0;1;1;1;4;4;4;1;1;3;1;NA;NA;NA;NA;NA;NA;NA;NA;1;1;1;1;0;NA
Lovu;9;1927;1;12;1;13;17;20;10;NA;NA;NA;NA;NA;NA;Something about God;It?s a good study;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;32;32;2;2;8;4;1;1;1;1;1;4;4;4;1;0;3;0;NA;NA;NA;NA;NA;NA;NA;NA;1;5;4;5;1;NA
Lovu;10;1928;2;12;1;14;16;18;12;NA;NA;NA;NA;NA;NA;The importance of money;Something to do with money;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;66;66;2;3;7;2;1;1;1;1;1;2;2;2;1;1;2;0;NA;NA;NA;NA;NA;NA;NA;NA;0;5;4;3;2;NA
Lovu;12;1929;2;12;1;16;14;16;14;NA;NA;NA;NA;NA;NA;How we use money;How to use money in life;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;23;23;2;2;10;7;1;1;1;1;1;1;2;4;1;1;3;1;NA;NA;NA;NA;NA;NA;NA;NA;1;2;3;4;NA;NA
Lovu;13;1930;2;12;1;11;19;16;14;NA;NA;NA;NA;NA;NA;What you think is not always what you get;Human Behaviour;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;20;20;1;0;16;7;0;0;0;0;1;4;4;4;1;1;2;0;NA;NA;NA;NA;NA;NA;NA;NA;-1;3;3;3;2;NA
Lovu;14;1931;2;12;1;19;11;16;14;NA;NA;NA;NA;NA;NA;About my neighbour;Being faithful and honest;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;19;19;1;0;15;6;1;0;1;1;1;1;2;4;1;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;1;1;3;1;0;NA
Lovu;15;1932;1;21;0;17;13;17;13;NA;NA;NA;NA;NA;NA;Nothing much;Some kind od cherity work;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;20;20;1;NA;13;6;0;0;0;0;1;3;3;4;1;1;2;0;NA;NA;NA;NA;NA;NA;NA;NA;1;4;3;3;2;NA
Lovu;16;1933;1;21;0;10;20;15;15;NA;NA;NA;NA;NA;NA;How I feel about my friends;About helping people;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;55;55;5;4;8;3;0;0;0;0;1;2;3;2;1;1;2;0;NA;NA;NA;NA;NA;NA;NA;NA;1;5;5;2;0;NA
Lovu;17;1934;1;12;1;14;16;13;17;NA;NA;NA;NA;NA;NA;How much we struggle in our life;It was just a game;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;34;34;2;2;10;5;0;0;0;0;0;0;1;1;0;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;4;4;-1;NA
Lovu;18;1935;1;21;0;13;17;13;17;NA;NA;NA;NA;NA;NA;Neighbours should live together in peace and harmony but they dopn't alwaysx do so;How people live amongs each other;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;24;24;2;2;NA;12;1;1;1;1;1;4;4;4;1;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;-1;4;2;3;-2;NA
Lovu;19;1936;2;12;1;10;20;12;18;NA;NA;NA;NA;NA;NA;Tobe a winner;How to help people;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;54;54;5;4;8;1;1;1;1;1;1;3;2;3;1;1;3;0;NA;NA;NA;NA;NA;NA;NA;NA;0;5;5;5;0;NA
Lovu;20;1937;1;21;0;15;15;16;14;NA;NA;NA;NA;NA;NA;It reminded me of my neighbour;NA;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;48;48;2;2;9;5;0;0;0;1;1;1;3;2;1;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;0;NA
Lovu;21;1938;1;21;0;12;18;20;10;NA;NA;NA;NA;NA;NA;It reminded me of God and I played the game;Faithful treatment;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;62;62;1;0;2;1;1;1;0;0;1;3;3;4;1;1;3;1;NA;NA;NA;NA;NA;NA;NA;NA;2;5;1;1;1;NA
Lovu;22;1939;2;12;1;19;11;14;16;NA;NA;NA;NA;NA;NA;The importance of money;I have no  idea;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;60;60;5;1;7;2;1;1;1;1;1;2;2;2;1;1;2;1;NA;NA;NA;NA;NA;NA;NA;NA;1;4;3;2;2;NA
Lovu;23;1940;1;12;1;19;11;12;18;NA;NA;NA;NA;NA;NA;Supporting the family, relationship with our neighbours;How the group can support the poor fasmilies;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;40;40;2;2;9;6;1;1;1;1;1;4;4;4;1;1;3;1;NA;NA;NA;NA;NA;NA;NA;NA;0;4;3;1;1;NA
Lovu;24;1941;1;12;1;13;17;19;11;NA;NA;NA;NA;NA;NA;I was worried about myself, that I'm alone, thinking what will happen in the future;Im happy with what it is all about.Im happy to pjoin it .I will get help in any way;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;43;43;5;2;10;1;1;1;1;1;1;2;4;4;1;1;1;1;NA;NA;NA;NA;NA;NA;NA;NA;2;4;2;4;-1;NA
Lovu;25;1942;2;12;1;19;11;14;16;NA;NA;NA;NA;NA;NA;Nothing really;About life;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;65;65;5;3;8;8;1;1;1;1;1;3;2;3;1;1;2;0;NA;NA;NA;NA;NA;NA;NA;NA;2;5;5;5;2;NA
Lovu;26;1943;2;21;0;13;17;11;19;NA;NA;NA;NA;NA;NA;What might happen in the future;Trying to know about the Hindus & their life style, religions.;NA;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;67;67;2;1;8;2;1;1;1;1;1;4;4;4;1;1;3;1;NA;NA;NA;NA;NA;NA;NA;NA;0;4;3;3;1;NA
